tau,beta,fx_cost,n_runs,avg_gap_before_mean,avg_gap_before_std,avg_gap_after_mean,avg_gap_after_std,max_gap_after_mean,max_gap_after_std,recovery_time_mean,recovery_time_std,vol_before_mean,vol_before_std,vol_after_mean,vol_after_std,final_gap_mean,final_gap_std,recovery_b_mean,recovery_b_std
0.3,0.0,0.0,20,5.013309999999997,2.4259796550758814,10.35659200000001,2.9598869600634576,12.358200000000007,2.6064106514919176,0.0,0.0,6.325230108578251e-05,9.936628615336471e-05,0.0004186288653898306,7.390115189344565e-05,12.19025000000001,0.19120170528858418,1.0,0.0
0.3,0.0,0.001,20,1.364750000000002,0.76386584624045,6.072970000000008,3.4306772928879297,10.155250000000006,2.299782252278405,5.666666666666667,7.4018834621924965,0.0005518957146920106,0.0001673973757374595,0.006861860879480816,0.006779644634800715,6.490400000000008,4.57484213590164,1.0,0.0
0.3,0.0,0.003,20,1.3882100000000022,0.7618508639111152,5.880315000000006,3.7795170118771058,10.563200000000005,1.6694679455001935,4.916666666666667,6.5151338970868204,0.0005366649797952736,0.00017296682011992158,0.007654887783702939,0.006813783819486451,5.723750000000006,4.711629664150751,1.0,0.0
0.3,0.0,0.005,20,1.3629600000000017,0.7825236652886927,6.474312000000007,4.054909333273617,10.738350000000008,1.7288432480464468,5.090909090909091,6.803742285750475,0.0005118682497913622,0.0001627860673813096,0.006990072164140715,0.00682218128486945,6.550100000000006,5.054196160773636,1.0,0.0
0.3,0.0,0.01,20,1.3640100000000026,0.8123305769269884,6.945074000000007,4.025080163386619,11.220200000000009,1.1756176696797112,6.444444444444445,7.333333333333333,0.0004885181228307107,0.00016109222197510499,0.007398504393151701,0.006565890690186664,6.947600000000006,5.135717091322817,1.0,0.0
0.3,0.2,0.0,20,4.816236999999997,2.457351376226676,6.840778000000009,1.846663995424125,8.799200000000008,2.6525816342415913,0.0,0.0,6.325230108578251e-05,9.936628615336471e-05,0.0005324779659545201,0.00016994020282988826,7.290050000000011,0.12750169245522908,17.3,21.645711864137503
0.3,0.2,0.001,20,1.364750000000002,0.76386584624045,4.534736000000008,2.2347106428453616,7.8369500000000105,2.1879780013086343,22.46153846153846,57.353604049230405,0.0005518957146920106,0.0001673973757374595,0.0066028345650465765,0.006490866011910847,4.539250000000008,2.7392005148448573,3.5,1.4327007988227578
0.3,0.2,0.003,20,1.3882100000000022,0.7618508639111152,4.406572000000006,2.531941999496999,8.418250000000006,1.7150242556210162,5.833333333333333,6.350852961085884,0.0005366649797952736,0.00017296682011992158,0.007428943191355232,0.006553147789117737,3.994450000000005,2.7854593210002894,3.45,1.5719582155957417
0.3,0.2,0.005,20,1.3629600000000017,0.7825236652886927,4.689462000000007,2.6164945835855753,8.322700000000008,1.6179769727071291,6.0,6.6332495807108,0.0005118682497913622,0.0001627860673813096,0.006780077543931849,0.006546305440185182,4.399100000000008,2.9511536174323814,3.75,1.51744244666721
0.3,0.2,0.01,20,1.3640100000000026,0.8123305769269884,4.934955000000007,2.5589844977780625,8.394050000000007,1.2186640863105647,7.818181818181818,7.054334579791092,0.0004885181228307107,0.00016109222197510499,0.007063097499676566,0.006244395925032708,4.607900000000007,2.9704475633001532,4.4,1.5008769366431642
